"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
1116,"NCT05126563","Randomized Double-Blind Phase 2 Study of Allogeneic HB-adMSCs for the Treatment of Chronic Post-COVID-19 Syndrome","HBPCOVID02","Recruiting","No Results Available","Post COVID-19 Syndrome","Biological: HB-adMSCs (allogeneic)|Other: Placebo","Changes in Visual Analog Scale of Neurological Symptoms. - Extreme fatigue|Changes in Visual Analog Scale of Neurological Symptoms. - Brain fog|Changes in Visual Analog Scale of Neurological Symptoms. - Headache|Changes in Visual Analog Scale of Neurological Symptoms. - Sleep disturbances|Changes in Visual Analog Scale of Neurological Symptoms. - Loss of taste|Changes in Visual Analog Scale of Neurological Symptoms. - Loss of smell|Incidence of treatment-emergent Adverse Event (TEAEs).|Incidence of treatment-emergent Serious Adverse Events (SAEs).|AEs of special interest (serious or non-serious) - thromboembolic events.|AEs of special interest (serious or non-serious) - thromboembolism of the extremities.|AEs of special interest (serious or non-serious) - infections.|AEs of special interest (serious or non-serious) - hypersensitivities.|Changes in Laboratory values. - CBC.|Changes in Laboratory values. - CMP.|Changes in Laboratory values. - Coagulation Panel.|Changes in Vital Signs. - Respiratory Rate (breaths per minute)|Changes in Vital Signs. - Heart Rate (beats per minute)|Changes in Vital Signs. - Body Temperature (Fahrenheit )|Changes in Vital Signs. - Blood Pressure (mmHg)|Changes in Weight in lb.|Changes in Physical examination results. - General|Changes in Physical examination results. - Body Systems|Changes in Subject's energy - Fatigue Assessment form.|Changes in Visual Analog Scale of non -Neurological Symptoms. - Dyspnea a rest|Changes in Visual Analog Scale of non -Neurological Symptoms. - Dyspnea with activity|Changes in Visual Analog Scale of non -Neurological Symptoms. - Cough|Changes in Visual Analog Scale of non -Neurological Symptoms. - Body aches|Changes in Visual Analog Scale of non -Neurological Symptoms. - Joint pain|Changes in Subject's quality of life - Short Form 36 Health Survey Questionnaire|Changes in Subject's level of depression - PHQ 9 scale.","Hope Biosciences Stem Cell Research Foundation|Hope Biosciences","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 2","80","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","HBPCOVID02","January 6, 2022","December 20, 2023","December 20, 2025","November 19, 2021",,"February 3, 2022","Hope Biosciences Stem Cell Research Foundation, Sugar Land, Texas, United States",,"https://ClinicalTrials.gov/show/NCT05126563"
1117,"NCT01626625","Mesenchymal Stem Cells; Donor and Role in Management and Reconstruction of Nonunion Fracture",,"Unknown status","No Results Available","Healing of Fracture","Drug: stem cells + hydroxy apatite|Other: autograft taken from iliac crest","healing of fracture|VAS","Indonesia University","All","18 Years to 55 Years   (Adult)","Phase 1","10","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","NONUNISTEM1","April 2010","April 2015","January 2016","June 25, 2012",,"June 25, 2012","RSCM, Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT01626625"
1118,"NCT03990805","A Phase 3 Study to Evaluate the Efficacy and Safety of JointStem in Treatment of Osteoarthritis",,"Completed","No Results Available","Degenerative Arthritis|Knee Osteoarthritis","Biological: JOINTSTEM|Drug: saline","Change of Western Ontario and McMaster Universities Osteoarthritis Index(WOMAC) scores from baseline|Change of Visual Analog Scale (VAS) scores from baseline|WOMAC 3 subscale score|VAS score|KOOS|SF-36|IKDC|Measuring of Kellgren-Lawrence grade|Measuring of Femoro-tibial anatomical angle(FTA)|Measuring of Hip-Knee-Ankle angle(HKA)|Measuring of Joint Space Width|MRI scan|Use of rescue medication","R-Bio","All","20 Years to 100 Years   (Adult, Older Adult)","Phase 3","260","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","BSR-CTph3-JS1","June 11, 2019","December 15, 2020","December 15, 2020","June 19, 2019",,"September 28, 2022","Chungbuk National University Hospital, Cheongju-si, Korea, Republic of|Yeungnam University Hospital, Daegu, Korea, Republic of|Keimyung University Dongsan Medical Center, Daegu, Korea, Republic of|Chonbuk National University Hospital, Jeonju, Korea, Republic of|Gyeongsang National University Hospital, Jinju-si, Korea, Republic of|Kyunghee University Medical Center, Seoul, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of|Yonsei University Health System, Seoul, Korea, Republic of|KyungHee University Gangdong Hospital, Seoul, Korea, Republic of|Gangnam Severance Hospital, Seoul, Korea, Republic of|Samsung Medical Center, Seoul, Korea, Republic of|Seoul St. Mary's Hospital, Seoul, Korea, Republic of|Chunang University Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT03990805"
1119,"NCT05280002","Adipose-tissue-derived Total-Stromal-cells (TOST) Therapy in Knee Osteoarthritis",,"Completed","No Results Available","Osteoarthritis Knees","Biological: Adipose Tissue derived Total-Stromal-Cells (TOST)","Changes in pain intensity|Changes in Physical functioning of knee joints.|Changes in femoral cartilage thickness","Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh|Dhaka Medical College","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","BSMMU/2018/25","January 1, 2018","October 31, 2021","December 31, 2021","March 15, 2022",,"March 15, 2022","Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh",,"https://ClinicalTrials.gov/show/NCT05280002"
1120,"NCT02563366","Effect of BM-MSCs on Early Graft Function Recovery After DCD Kidney Transplant.",,"Unknown status","No Results Available","Kidney Transplantation|Acute Kidney Tubular Necrosis","Other: BM-MSCs|Other: Saline","Estimated glomerular filtration rate|Proportion of normal renal function recovery|Time to renal function recovery (days)|acute rejection rate|patient and graft survival rate|Incidence of severe adverse events","First Affiliated Hospital, Sun Yat-Sen University|Second Affiliated Hospital of Guangzhou Medical University","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","MSCs-KTx-DCD-150925","November 2015","October 2017","December 2017","September 30, 2015",,"September 30, 2015","The First Affiliated Hospital, Sun Yat-sen University, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT02563366"
1121,"NCT02079324","Genetically Modified Mesenchymal Stem Cell Theraopeutic Against Head and Neck Cancer","GX-051","Unknown status","No Results Available","Head and Neck Cancer","Biological: GX-051","MTD after GX-051 intratumoral injection|Adverse events after GX-051 intratumoral injection|Anti-tumor response by RECIST 1.1 on computed tomography|Changes of INF-γ and IL-12 levels in blood comparing to the baseline after GX-051 intratumoral injection|Changes of immune cell distribution in tumor tissue after GX-051 intratumoral injection|Evaluation of antibody generation against IL-12 which is active ingredient of GX-051|Evaluation of long term safety examined by vital sign, physical examination, clinical laboratory tests, CT etc","Genexine, Inc.","All","19 Years and older   (Adult, Older Adult)","Phase 1","12","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","GX-051_HNC_1","March 2014","September 2016","September 2016","March 5, 2014",,"April 30, 2015","Seoul St.Mary's Hospital of the Catholic University of Korea, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT02079324"
1122,"NCT04392778","Clinical Use of Stem Cells for the Treatment of Covid-19",,"Completed","No Results Available","Covid19|Pneumonia|Multiple Organ Failure|Corona Virus Infection","Biological: MSC Treatment|Biological: Saline Control","Clinical improvement|Lung damage improvement|Sars-Cov-2 viral infection laboratory test|Blood test","SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi|Istinye University|Regenerative Medicine and Stem Cell Production Center Liv MedCell|Liv Hospital (Ulus)","All","40 Years to 60 Years   (Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","Bak. Sadi Konuk-Istinye Uni.","April 1, 2020","November 1, 2020","November 30, 2020","May 19, 2020",,"May 25, 2021","Istinye University, Istanbul, Turkey|SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi, Istanbul, Turkey",,"https://ClinicalTrials.gov/show/NCT04392778"
1123,"NCT04247945","Co-transplantation of MSC in the Setting of Allo-HSCT",,"Recruiting","No Results Available","Allogeneic Hematopoietic Stem Cell Transplantation","Biological: Cotransplant with MSCs","Survival Rate|Cumulative Incidence of Graft-versus Host Disease|Incidence of Systemic Infections|Mean Time to Engraftment|Transplant-Related Mortality|Rates of Relapse","Fujian Medical University","All","up to 65 Years   (Child, Adult, Older Adult)","Phase 2|Phase 3","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","MSC-SCT-03","February 1, 2020","December 1, 2023","December 1, 2025","January 30, 2020",,"January 30, 2020","Union Hospital,Fujian Medical University, Fuzhou, Fujian, China",,"https://ClinicalTrials.gov/show/NCT04247945"
1124,"NCT03943576","Allogeneic Adipose Tissue-Derived Mesenchymal Stem Cells (GXCPC1) for Knee Osteoarthritis",,"Recruiting","No Results Available","Knee Osteoarthritis","Drug: GXCPC1|Device: HA","WOMAC pain score|MRI|Visual Analogue Scale (VAS)|12-item Short Form (SF-12)","Gwo Xi Stem Cell Applied Technology Co., Ltd.","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","GXCPC1","December 1, 2019","December 31, 2021","October 31, 2022","May 9, 2019",,"March 17, 2020","GWOXI Stem Cell Applied Technology Co., Ltd., Hsinchu, Taiwan",,"https://ClinicalTrials.gov/show/NCT03943576"
1125,"NCT02742857","Non-randomized, Open-labeled, Interventional, Single Group, Proof of Concept Study With Multi-modality Approach in Cases of Brain Death Due to Traumatic Brain Injury Having Diffuse Axonal Injury",,"Completed","No Results Available","Brain Death","Biological: BQ-A Peptide Extract|Biological: Mesenchymal Stem Cells|Device: Transcranial Laser Therapy|Device: Median Nerve Stimulator","Reversal of brain death as noted in clinical examination or EEG|Cerebrospinal fluid (CSF) analysis of color consistency, cell counts, and microbial evaluation|MRI analysis to analyze any changes in meninges|Pulse|O2 saturation|Blood Pressure|Respiration changes","Bioquark Inc.|Revita Life Sciences|Anupam Hospital","All","15 Years to 65 Years   (Child, Adult, Older Adult)","Phase 1","20","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","BQ12016|AAH -01-2016","July 2016","August 2020","August 2020","April 19, 2016",,"October 1, 2020","Anupam Hospital, Rudrapur, Uttaranchal, India",,"https://ClinicalTrials.gov/show/NCT02742857"
1126,"NCT01213186","Umbilical Cord Mesenchymal Stem Cells for Immune Reconstitution in HIV-infected Patients",,"Unknown status","No Results Available","Human Immunodeficiency Virus|Disorder of Immune Reconstitution","Drug: high dose of MSC|Drug: low dose of MSC treatment","the total CD4 T cell counts compared with CD4 T cell counts at baseline|the CD38 expression on CD8 T cells|Number of Participants with Adverse Events as a Measure of Safety and Tolerability|plasma RNA copies/mL|the ratio of CD4 and CD8 T cells|the HLA-DR expression on CD8 T cells|Quality of live|the occurring rate of tumor|occurring rate of opportunistic infections","Fu-Sheng Wang|Beijing 302 Hospital","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","72","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Care Provider)|Primary Purpose: Treatment","beijing302-001","January 2013","December 2015","June 2016","October 1, 2010",,"May 29, 2013","Beijing 302 Hospital, Beijing, Beijing, China|Xinjiang Hospital of Infectious Diseases, Urumqi, Xinjiang, China|the Yunnan Hospital of Infectious Diseases, Kunming, Yunnan, China",,"https://ClinicalTrials.gov/show/NCT01213186"
1127,"NCT01541579","Adipose Derived Mesenchymal Stem Cells for Induction of Remission in Perianal Fistulizing Crohn's Disease","ADMIRE-CD","Completed","No Results Available","Crohn's Disease","Other: Cx601|Other: Saline solution","Combine remission of perianal fistulising Crohn's|Efficacy Assessment by week 24|Efficacy Assessment by week 52|Efficacy Assessment by week 104|Safety analysis throughout the study:","Tigenix S.A.U.|Takeda","All","18 Years and older   (Adult, Older Adult)","Phase 3","278","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","Cx601-0302","July 2012","July 2015","November 2016","March 1, 2012",,"November 29, 2019","Univ.-Klinik Innsbruck, Innsbruck, Austria|Krankenhaus, St. Veit/Glan, Austria|Medizinische Universität, Wien, Austria|Hospital Oost-Limburg, Genk, Belgium|Gent University Hospital, Gent, Belgium|Leuven University Hospital, Leuven, Belgium|Hospital Hartziekenhuis, Roeselare, Belgium|CHU d'Amiens, Amiens, France|CHU de Bordeaux, Bordeaux, France|CHU de Caen, Caen, France|Hôpital Beaujon, Clichy, France|CHRU de Lille, Lille, France|CHU de Marseille, Marseille, France|CHU de Nice, Nice, France|Hôpital Saint-Louis, Paris, France|Charite, Berlin, Germany|Krakenhaus Walfriede, Berlin, Germany|Klinikum Braunscheweig, Braunschweig, Germany|Klinikum Frankfurt, Frankfurt/Main, Germany|Evangelisches Krankenhaus Kalk, Köln, Germany|Klinikum Lüneburg, Lüneburg, Germany|Rambam MC, Haifa, Israel|Sharee Zedek MC, Jerusalem, Israel|Rabin MC, Petah Tikva, Israel|Tel Aviv Sourasky MC, Tel Aviv, Israel|Sheba MC, Tel Hashomer, Israel|Azienda Ospedaliero-Universitaria di Bologna Policlinico Sant'Orsola Malpighi, Bologna, Italy|Azienda Ospedaliero-Universitaria Careggi, Firenze, Italy|Instituto Clinico Humanitas IRCCS, Milano, Italy|Seconda Università degli Studi di Napoli, Napoli, Italy|Azienda Ospedaliera di Padova, Padova, Italy|Azienda Ospedaliera San Camillo-Forlanini, Rome, Italy|Università Cattolica del Sacro Cuore, Rome, Italy|AMC, Amsterdam, Netherlands|VUMC, Amsterdam, Netherlands|Catharina Ziekenhuis, Eindhoven, Netherlands|UMCU, Utrecht, Netherlands|Hospital de Manises, Manises, Valencia, Spain|Hospital Clinic de Barcelona, Barcelona, Spain|Hospital Universitario Reina Sofia, Cordoba, Spain|Hospital Juan Ramon Jimenez, Huelva, Spain|Hospital Ramón y Cajal, Madrid, Spain|Fundacion Jimenez Diaz, Madrid, Spain|Hospital 12 de Octubre, Madrid, Spain|Hospital Clinico San Carlos, Madrid, Spain|Hospital La Princesa, Madrid, Spain|Hospital Universitario La Paz, Madrid, Spain|Son Espases, Palma de Mallorca, Spain|Hospital de Montecelo, Pontevedra, Spain|Hospital Virgen del Rocio, Seville, Spain|Hospital de Sagunto, Valencia, Spain|Hospital Universitario La Fe, Valencia, Spain",,"https://ClinicalTrials.gov/show/NCT01541579"
