"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
172,"NCT02566655","Clinical Trial of Intravenous Infusion of Fucosylated Bone Marrow Mesenchyme Cells in Patients With Osteoporosis","CSM/OP/2011","Completed","No Results Available","Osteoporosis|Spinal Fractures","Biological: Fucosylated MSC for Osteoporosis","Rate of serious and non-serious adverse events related to the procedure.|Number of new fractures|Pain, measured by Visual Analog Scale|Functionality, measured by Oswestry Disability Questionnaire|Quality of Life, measured by EuroQoL-5D test|Bone resorption, measured by biochemical index|Bone formation, measured by biochemical index|Bone metabolism, measured by biochemical index|Bone Mineral Density , measured by dual energy x-ray absorptiometry (DXA)|Bone structure, measured by histomorphometric evaluation|Trabecular bone density measured by quantitative computed tomography of the radius","Red de Terapia Celular|Instituto Murciano de Investigación Biosanitaria Virgen de la Arrixaca|Fundacion para la Formacion e Investigacion Sanitarias de la Region de Murcia|Hospital Universitario Virgen de la Arrixaca|Spanish National Health System|Public Health Service, Murcia|BIONAND, Universidad de Málaga, IBIMA, Ciber-bbn|Grupo de Tecnología Sanitaria CIBER-BBN, Inst. Biomecánica de Valencia","Female","50 Years to 70 Years   (Adult, Older Adult)","Phase 1","10","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CSM/OP/2011|2012-005814-20","September 2015","December 2016","May 2018","October 2, 2015",,"October 8, 2020","Hospital Clínico Virgen de la Arrixaca, El Palmar, Murcia, Spain",,"https://ClinicalTrials.gov/show/NCT02566655"
173,"NCT01210950","Distraction Osteogenesis in Limb-length Discrepancy With Mesenchymal Cell Transplantation",,"Completed","No Results Available","Leg Length Inequality","Biological: cell and RPR injection","effect of mesenchymal cell transplantation to decrease limb inequal|improve life quality","Royan Institute","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","6","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-Bone-006","September 2009","December 2013","December 2013","September 29, 2010",,"April 28, 2014","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT01210950"
174,"NCT01585857","ADIPOA - Clinical Study",,"Completed","No Results Available","Osteoarthritis","Biological: Autologous adipose derived stem cells administrated for intra-articular use","Recording of Serious Adverse Events|Functional status of the knee|Quality of life","University Hospital, Montpellier","All","50 Years to 75 Years   (Adult, Older Adult)","Phase 1","18","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","8606","April 2012","December 2014","December 2014","April 26, 2012",,"December 4, 2014","UH Montpellier, Montpellier, France|Orthopädische Klinik, Würzburg, Germany",,"https://ClinicalTrials.gov/show/NCT01585857"
175,"NCT05288725","Mesenchymal Stem Cell Therapy for Knee Osteoarthritis",,"Not yet recruiting","No Results Available","Osteoarthritis, Knee","Biological: Bone Marrow Derived MSCs|Drug: Corticosteroid|Device: Bone Marrow Aspirate","Change from Baseline Western Ontario McMaster University Osteoarthritis Index (WOMAC) at 3 months|Change from Baseline Western Ontario McMaster University Osteoarthritis Index (WOMAC) at 6 months|Change from Baseline Western Ontario McMaster University Osteoarthritis Index (WOMAC) at 12 months|Change from Baseline Visual Analog Score (VAS) at 3 months|Change from Baseline Visual Analog Score (VAS) at 6 months|Change from Baseline Visual Analog Score (VAS) at 12 months|Magnetic Resonance Imaging (MRI) Evaluation|Change from baseline measure of Fall Risk Functional Testing at 3 months|Change from baseline measure of Fall Risk Functional Testing at 6 months|Change from baseline measure of Fall Risk Functional Testing at 12 months|Change from baseline measure of Frailty Functional Testing at 3 months|Change from baseline measure of Frailty Functional Testing at 6 months|Change from baseline measure of Frailty Functional Testing at 12 months|Change from baseline measure of Joint Specific Range of Motion Functional Testing at 3 months.|Change from baseline measure of Joint Specific Range of Motion Functional Testing at 6 months.|Change from baseline measure of Joint Specific Range of Motion Functional Testing at 12 months.|Change from baseline measure of Obesity Functional Testing at 3 months|Change from baseline measure of Obesity Functional Testing at 6 months|Change from baseline measure of Obesity Functional Testing at 12 months","Next Generation Regenerative Medicine LLC","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","NGRM-001","August 2022","June 2024","December 2024","March 21, 2022",,"March 21, 2022","Bluetail Medical Group, Chesterfield, Missouri, United States|Scarpone Sports Regenerative, Steubenville, Ohio, United States|Albano Clinic, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT05288725"
176,"NCT02674399","A Phase 2 Study to Evaluate the Efficacy and Safety of JointStem in Treatment of Osteoarthritis",,"Completed","Has Results","Osteoarthritis, Knee","Drug: JointStem|Drug: Synvisc-One","Change From Baseline on Western Ontario and McMaster Universities Arthritis Index (WOMAC) Score in JointStem Group|Change From Baseline on Visual Analog Scale (VAS) in JointStem Group|MRI Improvement Evaluation in JointStem Group|Change From Baseline on WOMAC Between JointStem and Positive Control Groups|Change From Baseline on VAS Between JointStem and Positive Control Groups|Change From Baseline on Knee Injury & Osteoarthritis Outcome Score (KOOS) Between JointStem and Positive Control Groups|Change From Baseline on Lysholm Knee Scoring Scale Between JointStem and Positive Control Groups|Change From Baseline on International Knee Documentation Committee (IKDC) Between JointStem and Positive Control Groups|Change From Baseline on RAND-36 Score Between JointStem and Positive Control Groups|Change From Baseline on WOMAC in JointStem Group|Change From Baseline on VAS in JointStem Group|Comparison of MRI Improvement Evaluation in JointStem Group|Change of Lysholm Knee Scoring Scale From Baseline at Months 6, 9 and 12|Change of KOOS Score From Baseline at Month 6, 9 and 12 for JointStem Group|Change of IKDC Score From Baseline at Month 6, 9 and 12 for JointStem Group|Change of RAND-36 Score From Baseline at Month 6, 9 and 12 for JointStem Group","Nature Cell Co. Ltd.|KCRN Research, LLC","All","22 Years to 60 Years   (Adult)","Phase 2","28","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","JS-OAP2-US01","February 16, 2016","March 12, 2018","December 28, 2018","February 4, 2016","July 13, 2021","August 10, 2021","Orthopedic Pain Specialists, Santa Monica, California, United States|Walnut Creek, California, United States","""Study Protocol"", https://ClinicalTrials.gov/ProvidedDocs/99/NCT02674399/Prot_000.pdf|""Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/99/NCT02674399/SAP_001.pdf|""Informed Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/99/NCT02674399/ICF_002.pdf","https://ClinicalTrials.gov/show/NCT02674399"
177,"NCT04482413","Study to Evaluate the Safety and Efficacy of AstroStem in Treatment of Alzheimer's Disease",,"Not yet recruiting","No Results Available","Alzheimer Disease","Drug: AstroStem and Donepezil Placebo|Drug: Donepezil and AstroStem Placebo","ADAS-Cog (Alzheimer's Disease Assessment Scale-cognitive subscale)|MMSE (Mini-mental status examination)|C-SSRS (Columbia Suicide Severity Rating Scale)|NPI (Neuropsychiatric Inventory)|ADCS-CGIC (Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change)|Treatment related Adverse Events","Nature Cell Co. Ltd.","All","50 Years and older   (Adult, Older Adult)","Phase 2","80","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","AST-ADP2-US02","December 1, 2021","December 1, 2022","December 20, 2023","July 22, 2020",,"March 26, 2021",,,"https://ClinicalTrials.gov/show/NCT04482413"
178,"NCT03117738","A Study to Evaluate the Safety and Efficacy of AstroStem in Treatment of Alzheimer's Disease",,"Completed","Has Results","Alzheimer Disease","Drug: AstroStem|Other: Placebo-Control","Treatment Related Adverse Events|ADAS-Cog (Alzheimer's Disease Assessment Scale-cognitive Subscale)|MMSE (Mini-mental Status Examination)|CDR-SOB (Clinical Dementia Rating-Sum of Boxes)|NPI (Neuropsychiatric Inventory)|GDS (Geriatric Depression Scale)|ADCS-ADL (Alzheimer's Disease Cooperative Study Activities of Daily Living)|C-SSRS (Columbia Suicide Severity Rating Scale)","Nature Cell Co. Ltd.","All","50 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","21","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","AST-ADP2-US01","May 9, 2017","June 26, 2019","August 31, 2019","April 18, 2017","July 9, 2021","August 10, 2021","ATP Clinical Research, Costa Mesa, California, United States|Syrentis Clinical Research, Santa Ana, California, United States|Valden Medical, Honolulu, Hawaii, United States","""Study Protocol"", https://ClinicalTrials.gov/ProvidedDocs/38/NCT03117738/Prot_000.pdf|""Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/38/NCT03117738/SAP_001.pdf|""Informed Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/38/NCT03117738/ICF_002.pdf","https://ClinicalTrials.gov/show/NCT03117738"
179,"NCT05261360","Clinical Efficacy of Exosome in Degenerative Meniscal Injury","KNEEXO","Recruiting","No Results Available","Knee; Injury, Meniscus (Lateral) (Medial)|Meniscus Tear|Meniscus Lesion|Meniscus; Degeneration|Meniscus; Laceration|Meniscus Injury, Tibial|Knee Injuries|Knee Pain Swelling|Arthralgia","Drug: SF-MSC-EX|Drug: SF-MSC","Evaluation of Knee Functions|Evaluation of Physical Activity|Evaluation of Pain|Evaluation of Radiological Images|Evaluation of Cytokine Levels and Cytokine Genes Analyzes|Evaluation of Edema|Evaluation of Knee Joint Range of Motion|Monitoring of treatment-related complications","Eskisehir Osmangazi University|The Scientific and Technological Research Council of Turkey","All","30 Years to 50 Years   (Adult)","Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","56733164/203","March 2022","March 2024","March 2025","March 2, 2022",,"March 4, 2022","Eskisehir Osmangazi University, Eskisehir, Turkey",,"https://ClinicalTrials.gov/show/NCT05261360"
180,"NCT04435249","ENgineered Tissue Repair of BronchopleUral fiSTula","ENTRUST","Not yet recruiting","No Results Available","Bronchopleural Fistula","Other: BPF-001","Safety: Emergent or worsening Serious Adverse Events (SAEs) related to the BPF implant during the 3 months post-defect repair|Efficacy: Bronchopleural Fistula (BPF) closure at 3 months assessed by visual appearance and no clinical signs of leaks.|Change from Baseline in Physiological and Quality of Life scores at 3, 6, 9, 12 months, Evaluation Questionnaire 5D (EQ-5D), 6-minute walking test (6MWT), ambulatory oxygen (O2).|Safety and tolerability: - Adverse Events (AEs) including pre-defined postoperative AEs of special interest up to 30± 3 days post implantation- Related AEs reported after 3, 6, 9, 12, 24 and 36 months|Viability and the integrity of the repair area (closure) visually via bronchoscope. Integrity assessed by visual appearance of no visible leaks- Structural closure of the defect and visual health of the defect area and surrounding tissue|Absence of other surgical interventions at 6, 9, 12, 24 and 36 months","Videregen Limited|Cell Therapy Catapult|Papworth Hospital NHS Foundation Trust|Royal Free Hospital NHS Foundation Trust","All","18 Years to 64 Years   (Adult)","Phase 1|Phase 2","5","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","UK-2019-004939-24","October 2022","March 2024","November 2026","June 17, 2020",,"April 5, 2022",,,"https://ClinicalTrials.gov/show/NCT04435249"
181,"NCT03818737","Multicenter Trial of Stem Cell Therapy for Osteoarthritis (MILES)","MILES","Completed","No Results Available","Osteoarthritis","Biological: Bone Marrow Derived MSCs|Biological: Adipose-derived MSCs|Biological: Umbilical Cord Tissue (UCT) MSCs|Drug: Corticosteroid injection","Change in Visual Analog Pain Scale (VAS-pain) Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Pain Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Total Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Symptoms Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Activities of Daily Living (ADL) Function Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Sports and Recreation Function Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Quality of Life (QoL) Subscale Score|Change in EuroQuality of Life (EQ-5D-3L) Index Score|Change in Patient-Reported Outcomes Measurement Information System (PROMIS 29) Score","Emory University|The Marcus Foundation","All","40 Years to 70 Years   (Adult, Older Adult)","Phase 3","480","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","IRB00108046","March 28, 2019","May 31, 2022","May 31, 2022","January 28, 2019",,"July 8, 2022","Andrews Institute, Gulf Breeze, Florida, United States|The Emory Clinic, Atlanta, Georgia, United States|Duke University, Durham, North Carolina, United States|Sanford Health, Fargo, North Dakota, United States|Sanford Health, Sioux Falls, South Dakota, United States",,"https://ClinicalTrials.gov/show/NCT03818737"
