"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
150,"NCT00186914","Stromal Therapy of Osteodysplasia After Allogeneic Bone Marrow Transplantation",,"Completed","No Results Available","Osteodysplasia","Biological: Marrow stromal cell infusion","To evaluate the safety of the stromal cell infusion","St. Jude Children's Research Hospital|Drexel University|Wayne State University","All","Child, Adult, Older Adult","Phase 1","8","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","STOD","July 1999","November 2001","January 2008","September 16, 2005",,"March 4, 2015","St. Jude Children's Research Hospital, Memphis, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT00186914"
151,"NCT03920397","Mesenchymal Stem Cells in Patients With Type 1 Diabetes Mellitus",,"Completed","No Results Available","Type 1 Diabetes Mellitus","Biological: Infusion of adipose tissue-derived stem/stromal cells and oral Cholecalciferol supplementation","Pancreatic β-cell function after an adipose tissue-derived stem/stromal cells infusion|Glycemic control after an adipose tissue-derived stem/stromal cells|Oral cholecalciferol 2000UI/day supplementation","Universidade Federal do Rio de Janeiro","All","16 Years to 35 Years   (Child, Adult)","Not Applicable","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Nutro_MesenchymalStemCells_DM1","March 1, 2015","March 1, 2021","May 1, 2021","April 18, 2019",,"May 26, 2021","Clementino Fraga Filho University Hospital of Rio de Janeiro, Rio de Janeiro, Brazil",,"https://ClinicalTrials.gov/show/NCT03920397"
152,"NCT03905824","The Effectiveness of Adding Allogenic Stem Cells After Traditional Treatment of Osteochondral Lesions of the Talus","OLT","Recruiting","No Results Available","Osteochondral Fracture of Talus","Biological: Allogenic stromal mesenchymal cells derived from the umbilical cord|Procedure: Debridement and microfracture","Change on tissue reparation quality|Change over time of general health status|Change over time of functional limitations of foot and ankle.|Change over time of functionality of musculoskeletal ankle and foot pathology|Change on declared pain|Surgical time|Complication rate|Cost-effective comparative analysis","University of Chile","All","16 Years to 65 Years   (Child, Adult, Older Adult)","Phase 3","70","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","OLT Protocol","January 15, 2019","December 31, 2020","December 31, 2024","April 5, 2019",,"April 9, 2019","Universidad de Chile Clinical Hospital, Santiago, Independencia, Chile",,"https://ClinicalTrials.gov/show/NCT03905824"
153,"NCT04821479","Repeated Mesenchymal Stem Cell Injections in ALS",,"Completed","No Results Available","Amyotrophic Lateral Sclerosis","Biological: Mesenchymal stem cells (MSC)","Safety of multiple intrathecal MSC administration. Incidence of adverse events following multiple intrathecal MSC injections during 2 years follow-up period|Effect of repeated intrathecal MSC injections on the progression rate (monthly changes) of ALSFRSr|Effect of repeated intrathecal MSC injections on the progression rate (monthly changes) of respiratory forced vital capacity FVC","Hadassah Medical Organization","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","0208-16-HMO","January 1, 2016","June 30, 2020","December 31, 2020","March 29, 2021",,"March 29, 2021",,,"https://ClinicalTrials.gov/show/NCT04821479"
154,"NCT05280002","Adipose-tissue-derived Total-Stromal-cells (TOST) Therapy in Knee Osteoarthritis",,"Completed","No Results Available","Osteoarthritis Knees","Biological: Adipose Tissue derived Total-Stromal-Cells (TOST)","Changes in pain intensity|Changes in Physical functioning of knee joints.|Changes in femoral cartilage thickness","Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh|Dhaka Medical College","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","BSMMU/2018/25","January 1, 2018","October 31, 2021","December 31, 2021","March 15, 2022",,"March 15, 2022","Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh",,"https://ClinicalTrials.gov/show/NCT05280002"
155,"NCT01777646","Autologous Mesenchymal Bone Marrow Stromal Cells Secreting Neurotrophic Factors (MSC-NTF), in Patients With Amyotrophic Lateral Sclerosis (ALS)",,"Completed","No Results Available","Amyotrophic Lateral Sclerosis","Biological: MSC_NTF cells transplantation by multiple intramuscular injections at 24 separate sites, in addition to a single intrathechal injection into the CSF","Safety evaluation and tolerability of a single treatment administration in an escalating-dose of autologous cultured mesenchymal bone marrow stromal cells secreting neurotrophic factors (MSC-NTF)|Changes in the progression rate of the disease as evidenced by changes in the ALS functional rating scale|Changes in muscle strength grading (MVIC) by muscle chart|Changes in muscle bulk estimated by MRI of the upper and lower extremities|Change in upper and lower extremities circumference (cm)|Changes in EMG parameters","Brainstorm-Cell Therapeutics|Hadassah Medical Organization","All","20 Years to 75 Years   (Adult, Older Adult)","Phase 2","14","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC-NTF-002-HMO-CTIL","December 2012","September 2014","September 2015","January 29, 2013",,"March 8, 2018","Hadassah Medical Organization, Jerusalem, Israel",,"https://ClinicalTrials.gov/show/NCT01777646"
156,"NCT02467387","A Study to Assess the Effect of Intravenous Dose of (aMBMC) to Subjects With Non-ischemic Heart Failure",,"Completed","Has Results","Non-Ischemic Heart Failure","Drug: Allogeneic Mesenchymal Bone Marrow Cells (aMBMC)|Drug: Lactated Ringer's Solution","Safety Will be Evaluated by Number of AE|Change in LVEF From Baseline to Day 90 Post-initial Infusion.","CardioCell LLC|Stemedica Cell Technologies, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 2","23","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","STEM-104-M-CHF","June 1, 2014","May 11, 2017","May 11, 2017","June 10, 2015","January 7, 2020","January 7, 2020","MedStar Washington Hospital Center, Washington, District of Columbia, United States|Emory University Hospital, Atlanta, Georgia, United States|Northwestern University Centers for Heart Failure Therapy, Chicago, Illinois, United States|Stony Brook Heart Institute, Stony Brook, New York, United States|Hospital of the University of Pennsylvania, Heart Failure and Transplant Program, Philadelphia, Pennsylvania, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/87/NCT02467387/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT02467387"
157,"NCT04433104","Umbilical Cord Mesenchymal Stem Cells Transplantation in the Treatment of Chronic Obstructive Pulmonary Disease",,"Recruiting","No Results Available","COPD","Biological: Umbilical Cord Mesenchymal Stem Cells transplantation|Drug: drug therapy according to Vietnamese MOHS procedure","Adverse events and serious adverse events|Quality of Life using Georges Respiratory Questionnaire|Chest CT|arterial blood gas analysis (pH)|arterial blood gas analysis (PaO2)|arterial blood gas analysis (PaCO2)|arterial blood gas analysis (BE)|arterial blood gas analysis (HCO3-)|Respiratory functions (FEV1)|Respiratory functions (FEV1/FVC)|Respiratory functions (VC)|Respiratory functions (TLC)|Respiratory functions (RV)|Respiratory functions (DLCO)|Respiratory functions (DLNO/DLCO)|inflammatory response (CRP)|inflammatory response (Pro-BNP)|inflammatory response (Troponin-T)|cytokine analysis from patients' plasma|modified medical research council","Vinmec Research Institute of Stem Cell and Gene Technology","All","40 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","40","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","VinmecISC1916","June 9, 2020","July 30, 2021","December 25, 2021","June 16, 2020",,"April 21, 2021","Vinmec International Hospital Times City, Hà Nội, Hanoi, Vietnam",,"https://ClinicalTrials.gov/show/NCT04433104"
158,"NCT02975960","ADMSCs for the Treatment of Systemic Sclerosis",,"Completed","No Results Available","Systemic Sclerosis","Biological: injection of autologous stromal vascular fraction","Change from baseline modified Rodnan Skin score (mRSS) of hands at 12 weeks|Change from baseline Raynaud's condition score at 12 weeks|Change from baseline Visual Analog Score for pain the hands at 12 weeks|Changes from baseline mRSS (total) at 12 weeks|Change from baseline Kapandji score at 12weeks|Change from baseline Cochin hand function scale at 12 weeks|Change from baseline Systemic sclerosis HAQ at 12 weeks|Change from baseline peripheral vasculature at 12 weeks|Change from baseline finger circumference at 12 weeks","The Catholic University of Korea|Seoul St. Mary's Hospital","All","18 Years and older   (Adult, Older Adult)","Not Applicable","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","KC16TISI0343","October 25, 2016","October 30, 2017","January 20, 2018","November 29, 2016",,"January 25, 2018","Seoul St. Mary's hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT02975960"
159,"NCT03726255","Stem Cell Therapy: a Compassionate Use Program in Perianal Fistula","RESCeCUF","Completed","No Results Available","Perianal Fistula","Procedure: Mesenchymal Stem Cell injection","Number of patients with fistula healed|Number of adversus events","Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz","All","24 Years to 70 Years   (Adult, Older Adult)",,"52","Other","Observational","Observational Model: Cohort|Time Perspective: Retrospective","EO166-18_FJD","April 1, 2014","January 26, 2018","July 26, 2018","October 31, 2018",,"November 13, 2018","Instituto Investigación Sanitario Fundación Jiménez Díaz, Madrid, Spain",,"https://ClinicalTrials.gov/show/NCT03726255"
160,"NCT05305833","Stem Cells and Stromal Vascular Fraction for Temporomandibular Joint Disease",,"Recruiting","No Results Available","Temporomandibular Joint Disorders|Temporomandibular Disorder|Temporomandibular Joint Osteoarthritis|Temporomandibular Joint Pain|Temporomandibular Joint Effusion","Biological: Stem Cells","Change from Baseline Pain at 15th day|Change from baseline maximum mouth opening at 15th day|Change from baseline maximum mouth opening at 1 month|Change from baseline maximum mouth opening at 3 months|Change from baseline maximum mouth opening at 6 months|Change from baseline pain at 1 month|Change from baseline pain at 3 month|Change from baseline pain at 6 month|Change from baseline 'comfort ' at 6th month","TC Erciyes University","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2021/584","October 1, 2021","December 1, 2022","December 1, 2023","March 31, 2022",,"March 31, 2022","Erciyes University, Kayseri, Turkey",,"https://ClinicalTrials.gov/show/NCT05305833"
161,"NCT03818737","Multicenter Trial of Stem Cell Therapy for Osteoarthritis (MILES)","MILES","Completed","No Results Available","Osteoarthritis","Biological: Bone Marrow Derived MSCs|Biological: Adipose-derived MSCs|Biological: Umbilical Cord Tissue (UCT) MSCs|Drug: Corticosteroid injection","Change in Visual Analog Pain Scale (VAS-pain) Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Pain Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Total Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Symptoms Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Activities of Daily Living (ADL) Function Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Sports and Recreation Function Subscale Score|Change in Knee Injury and Osteoarthritis Outcome Score (KOOS) - Quality of Life (QoL) Subscale Score|Change in EuroQuality of Life (EQ-5D-3L) Index Score|Change in Patient-Reported Outcomes Measurement Information System (PROMIS 29) Score","Emory University|The Marcus Foundation","All","40 Years to 70 Years   (Adult, Older Adult)","Phase 3","480","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","IRB00108046","March 28, 2019","May 31, 2022","May 31, 2022","January 28, 2019",,"July 8, 2022","Andrews Institute, Gulf Breeze, Florida, United States|The Emory Clinic, Atlanta, Georgia, United States|Duke University, Durham, North Carolina, United States|Sanford Health, Fargo, North Dakota, United States|Sanford Health, Sioux Falls, South Dakota, United States",,"https://ClinicalTrials.gov/show/NCT03818737"
