"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
187,"NCT02962661","Donor Bone Marrow Derived Mesenchymal Stem Cells in Controlling Heart Failure in Patients With Cardiomyopathy Caused by Anthracyclines",,"Recruiting","No Results Available","Cardiomyopathy|Heart Failure|Hematopoietic and Lymphoid Cell Neoplasm|Malignant Solid Neoplasm","Other: Best Practice|Other: Laboratory Biomarker Analysis|Drug: Mesenchymal Stem Cell Transplantation","Incidence of adverse events|Change in left ventricular ejection fraction (LVEF)|Change in improvement of left ventricular (LV) systolic function as assessed by LVEF|LV end-systolic and end-diastolic volumes as determined by contrast-enhanced 2-dimensional(D)/3D echography|Cardiac death|Re-hospitalization after heart failure|Aborted death from an automatic implantable cardioverter defibrillator (AICD) firing|Nonfatal myocardial infarction|Revascularization","M.D. Anderson Cancer Center|National Cancer Institute (NCI)","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","72","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2015-0835|NCI-2016-01921","July 18, 2020","July 30, 2023","July 30, 2023","November 11, 2016",,"September 2, 2022","M D Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT02962661"
188,"NCT05331872","Umbilical Cord-derived Mesenchymal Stem Cell Infusion in the Management of Adult Liver Cirrhosis",,"Recruiting","No Results Available","Liver Cirrhosis","Biological: Human umbilical cord-derived mesenchymal stem cell infusion","Number of Adverse events and serious adverse events (AEs or SAEs)|Change of liver function through the Model for End Stage Liver Disease (MELD) score|Change in health-related quality of life using Chronic Liver Disease Questionnaire - (CLDQ)","Vinmec Research Institute of Stem Cell and Gene Technology","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ISC.19.29","December 1, 2020","December 30, 2023","December 30, 2023","April 18, 2022",,"April 18, 2022","Vinmec Research Institute of Stem Cell and Gene Technology, Hanoi, Vietnam",,"https://ClinicalTrials.gov/show/NCT05331872"
189,"NCT04294290","Open Label Phase I hCT-MSC in Toddlers With Autism Spectrum Disorder","TACT","Active, not recruiting","No Results Available","Autism Spectrum Disorder","Biological: hCT-MSC infusion","Safety of hCT-MSC infusion as measured by incidence of infusion reactions|Safety of hCT-MSC infusion as measured by severity of infusion reactions|Safety of hCT-MSC infusion as measured by incidence of product-related infections|Safety of hCT-MSC infusion as measured by severity of product-related infections|Safety of hCT-MSC infusion as measured by evidence of alloimmunization via anit-HLA antibodies|Safety of hCT-MSC infusion as measured by incidence of graft vs. host disease|Safety of hCT-MSC infusion as measured by severity of graft vs. host disease|Safety of hCT-MSC infusion as measured by incidence of unexpected adverse events|Safety of hCT-MSC infusion as measured by severity of unexpected adverse events|Change in PDD Behavior Inventory Autism Composite Score (PDDBI)|Change in mean of the Socialization Subscale and Communication Subscale standard scores on the Vineland Adaptive Behavior Scales (VABS-3)|Change in Clinical Global Impression Scale (CGI)|Change in Communicative Development Inventories (CDI-2)|Change in attention abilities as assess via eye-tracking|Change in brain activity as measured by EEG","Duke University|The Marcus Foundation","All","18 Months to 48 Months   (Child)","Phase 1","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Pro00104460","February 24, 2021","December 1, 2022","December 1, 2022","March 4, 2020",,"January 20, 2022","Duke University Medical Center, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT04294290"
190,"NCT04210440","The Treatment of Initial Stage of Hip Osteonecrosis: the Core Decompression","NEC15","Completed","No Results Available","Hip Necrosis|Hip Injuries","Procedure: Core decompression procedure","Avoiding arthroplasty|Harris Hip Score","Dante Dallari, MD|Istituto Ortopedico Rizzoli","All","18 Years to 50 Years   (Adult)","Not Applicable","52","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","0029170","March 1, 2003","March 1, 2011","March 1, 2012","December 24, 2019",,"December 24, 2019","Istituto Ortopedico Rizzli, Bologna, Italy",,"https://ClinicalTrials.gov/show/NCT04210440"
191,"NCT04340609","Stem Cell in Acute Myocardial Infarction","AMI","Completed","No Results Available","Acute Myocardial Infarction","Biological: Mesenchymal Stem Cells","Major adverse cardiac events (MACE) endpoints of mortality|Re-infarction|Target vessel revascularization (TVR)|Heart failure hospitalization|Cardiac MRI|Echocardiography|Electrocardiography (ECG)|Wellness Parameter|Laboratory Assessment","PT. Prodia Stem Cell Indonesia","All","30 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","4","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CT/AMI/01/2019","March 11, 2019","April 8, 2021","April 8, 2022","April 9, 2020",,"June 14, 2022","PT Prodia StemCell Indonesia, Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT04340609"
192,"NCT04385056","Evaluate Umbilical Cord-derived Allogeneic Mesenchymal Stem Cells for the Treatment of Bradykinesia",,"Recruiting","No Results Available","Bradykinesia","Biological: MSCTC-0010","Incidence of Serious Adverse Events and Adverse Events","IMAC Holdings, Inc.","All","55 Years and older   (Adult, Older Adult)","Phase 1","15","Industry","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IMAC-001","December 15, 2020","July 1, 2022","July 1, 2022","May 12, 2020",,"January 6, 2021","IMAC Regeneration Center, Paducah, Kentucky, United States|Ozzie Smith IMAC Regeneration Center, Chesterfield, Missouri, United States|David Price IMAC Regeneration Center, Brentwood, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT04385056"
193,"NCT03298763","Targeted Stem Cells Expressing TRAIL as a Therapy for Lung Cancer","TACTICAL","Recruiting","No Results Available","Adenocarcinoma of Lung","Genetic: MSCTRAIL|Drug: Placebo","Determination of recommended Phase II dose (RP2D) of MSCTRAIL in combination of cisplatin and pemetrexed treatment (Phase 1)|Tumour response rate (Phase 2)|Frequency of adverse events (Phase 1 & 2)|Best Overall response (Phase 1&2)|Progression free survival (Phase 1 & 2)|Overall survival (Phase 2)","University College, London","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","46","Other","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","UCL/14/0453","March 5, 2019","September 1, 2023","September 1, 2025","October 2, 2017",,"April 28, 2021","University College London Hospital, London, United Kingdom",,"https://ClinicalTrials.gov/show/NCT03298763"
194,"NCT02181478","Intra-Osseous Co-Transplant of UCB and hMSC",,"Completed","No Results Available","Acute Lymphoblastic Leukemia|Acute Myelogenous Leukemia|Myelodysplastic Syndromes|Myelofibrosis|Relapsed Non-Hodgkin Lymphoma|Refractory Non-Hodgkin Lymphoma|Hodgkin Lymphoma|Refractory Hodgkin Lymphoma|Relapsed Chronic Lymphocytic Leukemia|Refractory Chronic Lymphocytic Leukemia|Lymphoid Malignancies|Chronic Myelogenous Leukemia","Drug: cyclophosphamide|Drug: fludarabine phosphate|Radiation: total-body irradiation|Drug: cyclosporine|Drug: mycophenolate mofetil|Procedure: umbilical cord blood transplantation|Procedure: mesenchymal stem cell transplantation","Number of patients with BM cellularity failure: Measure of feasibility|Number of patients with ANC failure without evidence of disease: Measure of feasibility|Number of patients with hematopoietic recovery without evidence of donor umbilical cord blood engraftment: Measure of feasibility|Incidence of toxicities assessed using National Cancer Institute Common Terminology Criteria for Adverse Events version 4.0|Rate of neutrophil recovery|Rate of platelet recovery|Median time of neutrophil recovery|Median time of platelet recovery","Case Comprehensive Cancer Center|National Cancer Institute (NCI)","All","18 Years to 75 Years   (Adult, Older Adult)","Early Phase 1","6","Other|NIH","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CASE1Z14|NCI-2014-01316|P30CA043703","July 22, 2015","December 19, 2019","February 7, 2020","July 4, 2014",,"December 4, 2020","Case Comprehensive Cancer Center, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT02181478"
195,"NCT03389919","Intraosseous Administration of Mesenchymal Stromal Cells for Patients With Graft Failure After Allo-HSCT",,"Recruiting","No Results Available","Mesenchymal Stem Cell Transplantation","Biological: MSC administration (intraosseal)","Engraftment","National Research Center for Hematology, Russia","All","18 Years and older   (Adult, Older Adult)","Phase 3","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BM-MSC-01","January 1, 2017","December 31, 2020","December 31, 2022","January 4, 2018",,"January 4, 2018","BMT department, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT03389919"
196,"NCT03473301","A Study of UCB and MSCs in Children With CP: ACCeNT-CP","ACCeNT-CP","Completed","Has Results","Cerebral Palsy","Biological: Infusion of allogeneic umbilical cord blood|Biological: Infusion of MSCs","Change in Gross Motor Function Measure (GMFM-66) in Excess of Expected Change|Number of Adverse Events","Joanne Kurtzberg, MD|The Marcus Foundation|Duke University","All","24 Months to 60 Months   (Child)","Phase 1|Phase 2","91","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","Pro00089362","April 10, 2018","February 26, 2020","May 31, 2021","March 22, 2018","February 17, 2021","August 19, 2021","Duke University Medical Center, Durham, North Carolina, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/01/NCT03473301/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT03473301"
197,"NCT02801890","Evaluation of Autologous Adipose Derived Mesenchymal Stromal Cells (AD-MSC) Transplantation in Ultra Filtration Failure (UFF)",,"Completed","No Results Available","Ultra Filtration Failure","Biological: Intravenous injection","Systemic infection|Hepatic failure|Renal failure|Ratio of 4-hour dialysate/plasma creatinine (D/P Cr).|Ratio of 4-hour dialysate/plasma urea (D/P urea )|Ratio of dialysate glucose concentrations (D/D glucose )|peritoneal membrane transport function|Glomerular filtration rate (GFR):","Royan Institute","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-kidney-006","August 2015","February 2017","March 2017","June 16, 2016",,"April 27, 2017","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02801890"
198,"NCT05054803","Cell Therapy for Chronic Traumatic Cervical Incomplete Spinal Cord Injury",,"Active, not recruiting","No Results Available","Spinal Cord Injury Cervical","Drug: WJ-MSC (XCEL-UMC-BETA)|Drug: Placebo","Incidence of adverse events|American Spinal Injury Association (ASIA) impairment scale|Motor evoked potentials|Somatosensory evoked potentials|Electrical pain threshold perception|Handgrip Strength|Walking index for spinal cord injury (WISCI II)|Numerical scale for neuropathic pain assessment|Modified Ashworth scale for spasticity|Spinal Cord Independence Measure III (SCIM III)|World Health Organization Quality of life questionnaire (WHOQOL-BREF)|Psychological general well-being index (PGWBI)|Hospital Anxiety and Depression Scale (HADS)|Community Integration Questionaire (CIQ-IG)|AntiHLA antibodies in cerebrospinal fluid (CSF)|Detection of donor cells in CSF","Banc de Sang i Teixits|Institut Guttmann|Academic Research Organization (ARO) - VHIR|Complexo Hospitalario Universitario de A Coruña","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","BST-SCI-02","October 13, 2021","October 2023","October 2025","September 23, 2021",,"July 8, 2022","Hospital de Neurorehabilitació Institut Guttmann, Badalona, Barcelona, Spain|Complexo Hospitalario Universitario A Coruña (CHUAC), A Coruña, Spain",,"https://ClinicalTrials.gov/show/NCT05054803"
199,"NCT04484077","hCT-MSC Infusion in Adults With Autism Spectrum Disorder","AIMs","Recruiting","No Results Available","Autism Spectrum Disorder|Autism","Biological: hCT-MSC","Incidence of infusion reactions|Incidence of product-related infections|Evidence of formation of anti-HLA antibodies|Incidence of graft vs. host disease|Incidence of unexpected adverse events, by severity and relation to study|The Vineland Adaptive Behavior Scale Interview, 3rd Edition, Comprehensive interview form|Social Responsiveness Scale, Second Edition (SRS-2)|Social Withdrawal Subscale of the Aberrant Behavior Checklist, Community Edition (ABC-C)|Pediatric Quality of Life Inventory General Core Scales|Pediatric Quality of Life Inventory Family Impact Measure|Pediatric Quality of Life Inventory General Core Scales - Adult Version","Joanne Kurtzberg, MD|The Marcus Foundation|Duke University","All","18 Years to 34 Years   (Adult)","Phase 1","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PRO00104691","January 24, 2022","March 2023","June 2023","July 23, 2020",,"September 6, 2022","Duke University Medical Center, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT04484077"
