,Official Title,count,enrolled
1262,Phase 1 Study of Autologous Bone Marrow Stem Cell Transplantation in Patients With Spinal Cord Injury,1,14
1263,The Comparison of Efficacy and Safety of the Mesenchymal Stem Cells From Adipose and Hyaluronic Acid in the Treatment of Adult Knee Osteoarthritis,1,14
1264,"A Phase I/II, Randomized, Placebo-controlled Comparative Study to Evaluate the Safety and Potential Efficacy of Intravenous Infusion of Umbilical Cord Tissue (UC) Derived Mesenchymal Stem Cells (MSCs) Versus Bone Marrow (BM) Derived MSCs to Evaluate Cytokine Suppression in Patients With Chronic Inflammation Due to Metabolic Syndrome.",1,14
1265,Long-Term Extension Study of Investigator Initiated Trial to Evaluate Cartilage Regeneration by Arthroscopy in Patients With K-L Grade III Knee Osteoarthritis After 『JOINTSTEM』 Administration,1,14
1266,Pilot Study of Safety and Efficacy of Cord Tissue Derived Mesenchymal Stromal Cells (hCT-MSC) in COVID-19 Related Acute Respiratory Distress Syndrome (ARDS),1,14
1267,The Long-Term Safety and Efficacy Follow-up Study of Subjects Who Completed the Phase I Clinical Trial of Neurostem®-AD,1,14
1268,Mesenchymal Stem Cell Administration in the Treatment of Coronary Graft Disease in Heart Transplant Patients,1,14
1269,"A Phase I, Single Center, Open Label, Single Dose, Dose Escalation Study Assessing the Safety and Tolerability of AllogeneiC MEsenchymAl Stem CEll Infusion in Adults With Cystic Fibrosis-CEASE CF",1,14
1270,"A Phase IIa, Open Label, Dose-escalating Clinical Study to Evaluate the Safety, Tolerability and Therapeutic Effects of Transplantation of Autologous Mesenchymal Bone Marrow Stromal Cells Secreting Neurotrophic Factors (MSC-NTF), in Patients With Amyotrophic Lateral Sclerosis (ALS).",1,14
1271,Phase II Study: Use of Autologus Mesenchymal Stem Cells in Multiple Sclerosis Patients Who do Not Respond to Conventional Treatment,1,13
1272,Jaw Bone Reconstruction Using a Combination of Autologous Mesenchymal Stem Cells and Biomaterial Prior to Dental Implant Placement,1,13
1273,Mesenchymal Stem Cell Therapy for the Treatment of Severe or Refractory Inflammatory and/or Autoimmune Disorders,1,13
1274,Intracavernous Injection of Autologous Mesenchymal Stem Cells in the Curative Treatment of Erectile Dysfunction Resistant to Oral Treatment in Patients With Type I Diabetes: Dose Escalation Trial,1,13
1275,Use of Mesenchymal Stem Cells for the Repair of Articular Cartilage Disorder of Knee Using Intra-articular Injection of Mesenchymal Cells Alone or Mesenchymal Cells With Platelet Lysate,1,13
1276,"Phase I Clinical Trial to Evaluate the Safety, Tolerance, and Exploratory Efficacy of ADSTEM Inj. in Patients With Moderate to Severe, Subacute and Chronic Atopic Dermatitis",1,13
1277,"Evaluation of Safety and Exploratory Efficacy of CARTISTEM®, a Cell Therapy Product for Articular Cartilage Defects: A Phase I/IIa Clinical Trial in Patients With Focal, Full-thickness Grade 3-4 Articular Cartilage Defects of the Knee",1,12
1278,Efficacy of Cx601 (Darvadstrocel) for the Treatment of Perianal Fistulizing Crohn's Disease - a Prospective Nationwide Multicentre Study,1,14
1279,Safety of Cultured Autologous Adult Adipose Derived Mesenchymal Stem Cell Intrathecal Injection for the Treatment of Spinal Cord Injury,1,15
1280,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for the Treatment of Autism,1,15
1281,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for the Treatment of Lupus,1,15
1282,Implantation of Autologous Mesenchymal Stem Cells of Adipose Origin for the Treatment of Corneal Diseases,1,15
1283,Mesenchymal Stem Cell Transplantation in the Treatment of Osteonecrosis of the Femoral Head,1,15
1284,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for the Treatment of Stroke,1,15
1285,"An Open-label, Dose-escalation Study to Evaluate the Use of Umbilical Cord-derived Allogeneic Mesenchymal Stem Cells (UC-MSCs) for the Treatment of Bradykinesia",1,15
1286,Phase II Study to Evaluate Efficacy and Safety of ANTG-ASC (Autologous Cultured Adipose-derived Stem Cells) on the Complex Fistula Patients,1,15
1287,"An Open Label, Parallel Single Center Trial of Wharton's Jelly Derived Allogeneic Mesenchymal Stromal Cells Repeatedly Treated to Preserve Endogenous Insulin Production in Adult Patients Diagnosed With Type 1 Diabetes",1,15
1288,"Effectivity and Safety of Autologous BM-MNC Stem Cell Therapy and Allogenic Umbilical Cord Mesenchymal Stem Cell for Type 2 Diabetes Mellitus Patients""",1,15
1289,A Pilot Study to Evaluate the Safety and Feasibility of Mesenchymal Stem Cells in the Treatment of Subjects With Advance Chronic Obstructive Pulmonary Disease (COPD),1,15
1290,A Preliminary Safety and Efficacy Evaluation of Mesenchymal Stem Cell Transplantation for Type 1 Diabetes Mellitus (T1DM) Patients,1,15
1291,"A Phase I, Open Label Study of Allogeneic Adipose Derived Mesenchymal Stem Cells in Reducing Anastomotic Stenosis in Primary Arteriovenous Anastomoses",1,15
1292,Safety and Efficacy of Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Avascular Necrosis of the Femoral Head,1,15
1293,Phase 1/2 Study of Treatment of Refractory Acute Graft-Versus-Host Disease After First Line Therapy by Sequential Infusion of Expanded In-Vitro Allogenic Mesenchymal Stem Cell,1,15
1294,Safety and Efficacy of Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Buerger's Disease,1,15
1295,Phase 1/2 Clinical Trial With Autologous Mesenchymal Stem Cells for the Therapy of Multiple Sclerosis,1,15
1296,Autologous Mesenchymal Stem Cells for the Treatment of Progressive and Refractory Neuromyelitis Optica Spectrum Disorders: an Open-label Phase 2a Proof-of-concept Study,1,15
1297,Mesenchymal Stromal Cells Treatment in Lyell Syndrome: A Pilot Phase 1-2 Open Trial,1,15
1298,"Allogeneic,Unrelated, Menstrual Derived, Mesenchymal Stem Cell-Like, Endometrial Cells; Administered Intramuscular",1,15
1299,Bone Marrow Derived Mesenchymal Stem Cells for the Treatment of Allograft Rejection After Renal Transplantation,1,15
1300,Salivary Gland Autotransplantation of Marrow Mesenchymal Stromal Cells for Treatment of Radiation-induced Xerostomia - FDA IND (Investigational New Drug) Enabling Studies,1,12
1301,"Open-label, Dose-escalation, Phase 1 Clinical Trial to Determine the Safety and Dose of EN001 in Patients With Charcot-Marie-Tooth Disease (CMT) Type 1A",1,12
1302,Safety and Efficacy Investigation of Patients With Parkinson's Disease by Transplantation of Umbilical Cord Derived Mesenchymal Stem Cells,1,20
1303,A Phase II Study of Combination Treatment With Extracorporeal Photopheresis and Mesenchymal Stem Cell Infusion for High-Risk and Steroid-Refractory Acute GVHD,1,12
1304,Long-term Follow-up Study of Safety and Explore Efficacy in Subjects Who Completed SMUP-IA-01 Phase Ⅰ Clinical Trial,1,12
1305,"AN OPEN LABEL PHASE I STUDY OF hCT-MSC, AN UMBILICAL CORD-DERIVED MESENCHYMAL STROMAL CELL PRODUCT IN YOUNG CHILDREN WITH AUTISM SPECTRUM DISORDER",1,12
1306,"Phase IB Clinical Trial to Assess the Safety, Tolerability, and Preliminary Efficacy of AloCELYVIR (Mesenchymal Allogenic Cells + ICOVIR-5) in Children, Adolescent and Young Adults With Newly Diagnosed Diffuse Intrinsic Pontine Glioma (DIPG) in Combination With Radiotherapy or Medulloblastoma in Relapse/Progression in Monotherapy",1,12
1307,"Open-label, Dose-escalation, Phase 1 Clinical Trial to Determine the Safety and Dose of EN001 in Patients With Duchenne Muscular Dystrophy(DMD)",1,12
1308,"A Phase I/II, Open-Label Dose Escalation Trial to Evaluate the Safety and Efficacy of Two Dose Levels of PNEUMOSTEM® in Premature Infants at High Risk for Bronchopulmonary Dysplasia (BPD)",1,12
1309,Safety of Intraarterial Infusion of Adipose Tissue-derived Mesenchymal Stromal Cells to Treat Antibody-mediated and Cellular Rejection in Adult Kidney Transplant Recipients (AMSCAR),1,12
1310,Treatment of Tendon Injury Using Allogenic Adipose-derived Mesenchymal Stem Cells(ALLO-ASC):A Pilot Study,1,12
1311,The Outcomes of Intracavernosal Umbilical Cord Mesenchymal Stem Cells Implantation in Patients With Diabetic Erectile Dysfunction,1,12
1312,A Phase 1/2 Study to Examine the Safety and Preliminary Efficacy of Mesenchymal Stromal Cells on Linear Growth and Bone Health Parameters in Children With Type 3 Osteogenesis Imperfecta (OI),1,12
1313,Umbilical Cord Mesenchymal Stem Cell for Liver Cirrhosis Patient Caused by Hepatitis B: Phase I/ II Study,1,12
1314,Mesenchymal Stem Cell as Therapeutic Modality in Interstitial Pulmonary Fibrosis,1,12
1315,The Evaluation of Effectiveness and Safety for New Therapy With Bone Marrow Derived Autologous Mesenchymal Stem Cell for Hepatic Failure Caused by Alcoholic Liver Cirrhosis,1,12
1316,Pericardial Matrix With Mesenchymal Stem Cells for the Treatment of Patients With Infarcted Myocardial Tissue (The PERISCOPE Trial),1,12
1317,"A Phase 1b, Open Label, Uncontrolled, Non-randomized Dose-escalation Study to Examine the Safety of Intramuscular Autologous Transplantation of Escalating Doses of Mesenchymal Stem Cells to Patients With no Option Critical Limb Ischemia.",1,12
1318,Intravenous Human Umbilical-Cord-Derived Mesenchymal Stem Cells For Moderate and Severe Bronchopulmonary Dysplasia in Premature Infants,1,12
1319,"Regeneration of Articular Cartilage in Grade II, III and IV Knee Osteoarthritis by Intraarticular Injection of Autologous Bone Marrow Stem Cells Expanded ex Vivo With a GMP Procedure Developed by IBGM-Valladolid (MSV)",1,12
1320,Effectiveness and Safety of Method of Maxilla Alveolar Process Reconstruction Using Tissue Engineered Construction Based on a Synthetic Tricalcium Phosphate and Autologous Multipotent Mesenchymal Stromal Cells Obtained From Oral Mucosa,1,12
1321,"Clinical Phase II Trial Evaluating the Efficacy of Systemic Mesenchymal Stromal Cell (MSC) Injections for the Treatment of Severe and Chronic Radiotherapy-induced Abdomino-pelvic Complications (Pelvic Radiation Disease, PRD) Refractory to Standard Therapy",1,12
1322,Human Autologous Mesenchymal Stromal Cells for the Treatment of Mid to Late Stage Knee Osteoarthritis,1,12
1323,"A Phase I/II, Open Label Study to Evaluate Safety, Tolerability and Therapeutic Effects of Transplantation of Autologous Cultured Mesenchymal Bone Marrow Stromal Cells Secreting Neurotrophic Factors (MSC-NTF), in ALS Patients.",1,12
1324,Clinical Study on the Safety and Effectiveness of Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Premature Ovarian Insufficiency,1,12
1325,"Phase I Pilot Study to Evaluate the Security of Local Administration of Autologous Stem Cells Obtained From the Bone Marrow Stroma, in Traumatic Injuries of the Spinal Cord",1,12
1326,Clinical Assessment on the Safety and Potential Efficacy of Mesenchymal Stem Cells Preconditioned With Ethionamide (ET-STEM) in Patients With Frontotemporal Dementia (FTD),1,12
1327,Evaluation of Soft Tissue Profile Changes Following Autogenous Fat or Onlay Polyetheretherketone(PEEK) Augmentation Versus Sliding Genioplasty for Correction of Deficient Chin,1,12
1328,"A Open, Single-center, Phase 1 Trial to Evaluate Safety and Explore Efficacy of SMUP-IA-01 in Patients With Knee Osteoarthritis",1,12
1329,Phase 1 Study: Treatment of Patients With Diabetic Foot Complications With Allogeneic Bone Marrow Derived Mesenchymal Stromal Cells (ABMD-MSC),1,12
1330,Clinical Research on Treatment of Psoriasis by Human Umbilical Cord-derived Mesenchymal Stem Cells,1,12
1331,EVALUATION OF AN INNOVATIVE TREATMENT FOR RADIOCARPAL OSTEOARTHRITIS USING INTRA-ARTICULAR INJECTION OF A MIXTURE OF AUTOLOGOUS MICROFAT AND AUTOLOGOUS PLATELET-RICH PLASMA,1,12
1332,The Safety and Efficacy Assessment of Collagen Membrane Combined With Human Umbilical Cord Mesenchymal Stem Cells (HUC-MSCs) Transplantation in Patients With Nasal Septum Perforation,1,12
1333,Autologous Adipose-Derived Adult Stem Cell Transplantation for Corneal Diseases,1,12
1334,"A Single Center, Open-Label, Accelerated Titration, Dose-Escalating, Phase Ι Study to Evaluate the Safety and Tolerability of IT Injection GX-051, Stem Cell Based Gene Therapeutics in Patients With Very Advanced Head and Neck Cancer",1,12
1335,"A Phase I Study of hCT-MSC, An Umbilical Cord-Derived Mesenchymal Stromal Cell Product, in Children With Autism Spectrum Disorder",1,12
1336,The Safety and Efficacy Assessment of Human Amniotic Mesenchymal Stem Cells(hAMSCs) Transplantation in Woman With Diminished Ovarian Reserve (DOR),1,12
1337,Phase I Clinical Trial - Treatment of Knee Osteoarthritis With Autologous Mesenchymal Stromal Cell Product (RegStem),1,12
1338,A Phase II Clinical Trial to Assess the Effect of HC-SVT-1001 (Autologous Fat Stem Adult Mesenchymal Cells Expanded and Combined With a Tricalcium Phosphate Biomaterial) and HC-SVT-1002 (Allogeneic Fat Stem Adult Mesenchymal Cells Expanded and Combined With a Tricalcium Phosphate Biomaterial) in the Surgical Treatment of Atrophic Pseudarthrosis of Long Bones,1,12
1339,Pilot Study of Mesenchymal Stromal Cells in Patients With Xerostomia After Radiation Therapy for Head and Neck Cancer,1,12
1340,"A PHASE I STUDY OF hCT-MSC, AN UMBILICAL CORD-DERIVED MESENCHYMAL STROMAL CELL PRODUCT, IN ADULTS WITH AUTISM SPECTRUM DISORDER",1,12
1341,A Phase I Safety Study of Single Dose Allogeneic Bone Marrow Derived MSCs for Steroid Refractory Acute Graft vs. Host Disease,1,12
1342,Safety Study of Endobronchial Transplantation of Autologous Mesenchymal Stem Cells Derived Bone Marrow in Patients With Emphysema,1,12
1343,"A Single-centre, Randomised, Single-blind Phase I/IIa Study to Evaluate the Safety, Tolerability and Efficacy of a Single Topical Dose of Allogeneic Integrin α10β1-selected Mesenchymal Stem Cells (XSTEM-VLU) in Patients With Difficult-to-heal Venous Leg Ulcers",1,12
1344,"A Phase 1 Study to Evaluate Safety, Toxicity, and Potential Mechanisms of Interferon Gamma-primed Mesenchymal Stromal Cells (MSCs) for Moderate-to-severe Persistent Asthma",1,12
1345,Umbilical Cord Mesenchymal Stem Cells Therapy for Diabetic Nephropathy,1,15
1346,Safety of Cultured Autologous Adult Adipose Derived Mesenchymal Stem Cell Intravenous Infusion for the Treatment of Cerebral Palsy,1,15
1347,Safety and Effect of Adipose Tissue Derived Mesenchymal Stem Cell Implantation in Patients With Spinal Cord Injury,1,15
1348,A Phase 1/2a Clinical Trial to Assess Safety of a Single IV Infusion of Autologous Adipose-derived Mesenchymal Stem Cells in Adults With Active Rheumatoid Arthritis,1,15
1349,A Phase I/IIa Clinical Study of Treatment for Knee Osteoarthritis by Intra-articular Injection of Allogeneic Bone Marrow Derived Mesenchymal Stem Cells.,1,18
1350,Safety and Efficacy of Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Rotator Cuff Disease,1,18
1351,Bioretina Inc Ankara University Technopolis,1,18
1352,Phase I/II Randomized Controlled Trial of Umbilical Cord-derived mesenChymAl stRomal cElls in Systemic Sclerosis,1,18
1353,"A Phase I, Prospective, Bi-centric,Single -Arm, Open-label, Dose-escalating Clinical Trial to Evaluate the Safety of a Single Injection of Autologous Adipose Derived Mesenchymal Stromal Cells in the Treatment of Severe Osteoarthritis of the Knee Joint",1,18
1354,"A First-In-Human Phase 1b, Open-Label Trial to Evaluate Safety and Tolerability of a Novel Somatic Cell Therapy, AmnioPul-02,in Subjects With Confirmed COVID-19",1,18
1355,Safety and Efficacy of Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Degenerative Arthritis,1,18
1356,Safety Observation on Human Embryonic Stem Cell (hESC) Derived Mesenchymal Stem Cells(MSC) Like Cell for the Meniscus Injury,1,18
1357,Clinical Study of Moderate to Severe Persistent Allergic Rhinitis Therapy by Human Umbilical Cord Mesenchymal Stem Cells,1,18
1358,Safety of Topical Mesenchymal Stromal Cell Secretome for Ocular Surface Disease,1,18
1359,"Effect of Oxidative Stress on Acute Exercise-induced Mobilization and Apoptosis of Hematopoietic, Endothelial and Mesenchymal Stem and Progenitor Cells and Mature Endothelial Cells in Healthy Young Male Subjects",1,18
1360,Treatment of Idiopathic Pulmonary Fibrosis With Bone Marrow Derived Mesenchymal Stem Cells,1,17
1361,A Randomized Trial to Elucidate Effect of Mesenchymal Stem Cells on Immune Modulation in Living Related Kidney Transplant Patients,1,17
